,ResponseId,Q2,Q1_1,classification,category,sub_category,Unnamed: 6,Unnamed: 7,Unnamed: 8,gender,age_group,rgn_nm
2019,R_4QmLpeMMOo3PkE7,예전에는 배달이 비교적 빨리 되었는데 요즘 배민1로 배달해도 가끔 엄청 늦을 때가 있음. 1시간 넘게  기다리다가 취소한 사례도 있음. 보통 근처에서 시키면 그래도 오는 편인데 좀 거리가 되면 아예 라이더가 잡히지 않는 경우가 있음. 식당은 요리를 다 마쳐도 라이더가 안오기때문에 배달을 못하는 상황이 있음.,4,배달속도 > 배달 속도 느림,배달속도,배달 속도 느림,,,,FEMALE,20대,수도권
2020,R_4QmLpeMMOo3PkE7,예전에는 배달이 비교적 빨리 되었는데 요즘 배민1로 배달해도 가끔 엄청 늦을 때가 있음. 1시간 넘게  기다리다가 취소한 사례도 있음. 보통 근처에서 시키면 그래도 오는 편인데 좀 거리가 되면 아예 라이더가 잡히지 않는 경우가 있음. 식당은 요리를 다 마쳐도 라이더가 안오기때문에 배달을 못하는 상황이 있음.,4,도착 예정 시간에 배달 > 라이더 배차/픽업 지연,도착 예정 시간에 배달,라이더 배차/픽업 지연,,,,FEMALE,20대,수도권
2021,R_4QmLpeMMOo3PkE7,예전에는 배달이 비교적 빨리 되었는데 요즘 배민1로 배달해도 가끔 엄청 늦을 때가 있음. 1시간 넘게  기다리다가 취소한 사례도 있음. 보통 근처에서 시키면 그래도 오는 편인데 좀 거리가 되면 아예 라이더가 잡히지 않는 경우가 있음. 식당은 요리를 다 마쳐도 라이더가 안오기때문에 배달을 못하는 상황이 있음.,4,기타 > 배달 취소,기타,배달 취소,,,,FEMALE,20대,수도권
2022,R_41sQQELT86hAYYw,배달료가 너무 비싸요,5,배달팁 > 배달팁 높음,배달팁,배달팁 높음,,,,MALE,30대,수도권
2023,R_9qyIREcinkMZepu,"한집배달을 해도 다른어플로 여러집 배달을 하는경우가 많음
심지어 고객센터에 기사가 다른집에 들러서 늦게왔다고 했지만 별다른 조치가 이뤄지지 않음",9,없음 > 없음,없음,없음,,,,MALE,30대,지방
2024,R_4QinkK7f0qlTNB0,사용에는 편리하나 고객문의시 응답이 기계적이다,6,없음 > 없음,없음,없음,,,,FEMALE,30대,광역시
2025,R_4QinkK7f0qlTNB0,사용에는 편리하나 고객문의시 응답이 기계적이다,6,기타 > 고객 서비스 응대,기타,고객 서비스 응대,,,,FEMALE,30대,광역시
2026,R_9ewcDfTDqDp23fj,그냥이요요,4,기타 > 기타,기타,기타,,,,FEMALE,40대,수도권
2027,R_4dvkjcAcuGporEs,빠른배송입니다,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,40대,지방
2028,R_4VdSNVc1rydWc7s,할인시스템이좋습니다. 아근데가끔 뚜벅이배달원분들께서 지나치게 늦게 옵니다,10,없음 > 없음,없음,없음,,,,FEMALE,10대,수도권
2029,R_4NIMg3KN5ZlQJ5q,배달빠르고 진행 알려줘서~~,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,MALE,50대 이상,지방
2030,R_4QzHa5aukAcaY8d,배달비가비쌈,5,배달팁 > 배달팁 높음,배달팁,배달팁 높음,,,,MALE,40대,지방
2031,R_4ZTx8IwtAZw8HDD,라이더가 픽업하는 시간이 오래걸림,5,도착 예정 시간에 배달 > 라이더 배차/픽업 지연,도착 예정 시간에 배달,라이더 배차/픽업 지연,,,,MALE,50대 이상,수도권
2032,R_4ZTx8IwtAZw8HDD,라이더가 픽업하는 시간이 오래걸림,5,도착 예정 시간에 배달 > 라이더 배차/픽업 지연,도착 예정 시간에 배달,라이더 배차/픽업 지연,,,,MALE,50대 이상,수도권
2033,R_4BBUF73Y03OR6yB,이미 다 알구 있구 그다지....,2,기타 > 대중성/인지도,기타,대중성/인지도,,,,MALE,50대 이상,수도권
2034,R_4BBUF73Y03OR6yB,이미 다 알구 있구 그다지....,2,없음 > 없음,없음,없음,,,,MALE,50대 이상,수도권
2035,R_44h28ZQKyB2KY4p,배달비가 너무 비싸요,5,배달팁 > 배달팁 높음,배달팁,배달팁 높음,,,,FEMALE,40대,광역시
2036,R_98ZJH84wsooIYFx,한그릇 배달이 있어서 1인가구에 좋습니다,10,배달속도 > 한집배달 선호,배달속도,한집배달 선호,,,,MALE,40대,수도권
2037,R_90YzbwReVcmYX5L,주문이 편리하고 배달이 빠르고 신속해요,9,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,30대,지방
2038,R_4EYKIsroJwZc8Uy,배달도 빠르고 할인률도 좀 있는거 같아서 좋아요,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,30대,지방
2039,R_4kRlthOnV0ekU4S,이용이 편리해요,8,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,50대 이상,수도권
2040,R_4wfzzbwLdsbbn2x,편리하고 배달도 빠르다,8,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,30대,수도권
2041,R_4wfzzbwLdsbbn2x,편리하고 배달도 빠르다,8,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,30대,수도권
2042,R_9kLi15xHJVYp1ZL,현장과 다른 음식가격,4,메뉴 가격 > 앱과 매장가격 불일치,메뉴 가격,앱과 매장가격 불일치,,,,FEMALE,40대,지방
2043,R_4ebZopuNVFSGIOl,"그냥 저냥 있으면 있는대로 없으면 없는대로 살게되는 앱이라...
타 배달앱을 대체할만한
독보적인 뭔가는 없다고 느껴진다
근데 또 막상 깔아두면 가끔씩 생각날때 씀
그래서 5점",5,기타 > 차별성 부족/평범함,기타,차별성 부족/평범함,,,,FEMALE,20대,수도권
2044,R_9BRsDbJYiZcWahW,그어떤 배달어플보다도 신속하고 정확하고 시스템이 잘돼있는거같습니다. 특히 고객센터서비스가 너무 좋았습니다. 상냥하고 친절한응대에 감동.^^,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,MALE,40대,수도권
2045,R_9U3rkerOzDjN4Eh,음식나오는시간은 뻔한데 기사의픽업도느리고 늦게옴.. 결론은 나와잇는음식이 늦게온다는거임,5,배달속도 > 배달 속도 느림,배달속도,배달 속도 느림,,,,MALE,50대 이상,지방
2046,R_9U3rkerOzDjN4Eh,음식나오는시간은 뻔한데 기사의픽업도느리고 늦게옴.. 결론은 나와잇는음식이 늦게온다는거임,5,포장/배달 상태 > 음식 품질,포장/배달 상태,음식 품질,,,,MALE,50대 이상,지방
2047,R_96xTddm4lP0KUtX,배달 시간이 정확하지 않아서,3,도착 예정 시간에 배달 > 배달 시간 부정확,도착 예정 시간에 배달,배달 시간 부정확,,,,MALE,40대,수도권
2048,R_9jHZbAamLDp6wCa,편하고 신속배달,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,50대 이상,광역시
2049,R_4e20kTCdbU4FBuE,배달시간 오래걸림,7,배달속도 > 배달 속도 느림,배달속도,배달 속도 느림,,,,MALE,40대,지방
2050,R_4SACnQWTU2f34R0,"사실 배달어플들이 거기서 거기에요
요즘 혜택도 많이 줄었구요.",4,기타 > 차별성 부족/평범함,기타,차별성 부족/평범함,,,,MALE,40대,수도권
2051,R_4SACnQWTU2f34R0,"사실 배달어플들이 거기서 거기에요
요즘 혜택도 많이 줄었구요.",4,혜택(할인 및 쿠폰) > 혜택 다양성,혜택(할인 및 쿠폰),혜택 다양성,,,,MALE,40대,수도권
2052,R_9Y3Bu9BK9JgWMiP,"뚜벅이나, 차로 배달하는 사람이 너무 많다",5,기타 > 배달수단,기타,배달수단,,,,MALE,40대,지방
2053,R_91zHydVWc6uWPQo,빠른 배달과 브랜드의 다양성 때문에 추천합니다.,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,40대,광역시
2054,R_4IlORE1KfeCck60,빠른배달 무료 ,9,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,MALE,50대 이상,수도권
2055,R_4pZPHEiaaCvEls5,가게 점포도 많고 무난히 사용하기 좋으나 배민클럽 가격대가 아쉬움 포인트 얻을 수 있는 광고와 이벤트도 더 많았으면 함,8,가게/메뉴 다양성 > 가게 많음,가게/메뉴 다양성,가게 많음,,,,FEMALE,20대,수도권
2056,R_4pZPHEiaaCvEls5,가게 점포도 많고 무난히 사용하기 좋으나 배민클럽 가격대가 아쉬움 포인트 얻을 수 있는 광고와 이벤트도 더 많았으면 함,8,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,20대,수도권
2057,R_4pZPHEiaaCvEls5,가게 점포도 많고 무난히 사용하기 좋으나 배민클럽 가격대가 아쉬움 포인트 얻을 수 있는 광고와 이벤트도 더 많았으면 함,8,멤버십/구독 > 배민클럽 가격,멤버십/구독,배민클럽 가격,,,,FEMALE,20대,수도권
2058,R_4pZPHEiaaCvEls5,가게 점포도 많고 무난히 사용하기 좋으나 배민클럽 가격대가 아쉬움 포인트 얻을 수 있는 광고와 이벤트도 더 많았으면 함,8,혜택(할인 및 쿠폰) > 이벤트,혜택(할인 및 쿠폰),이벤트,,,,FEMALE,20대,수도권
2059,R_9F32NjaUbTZVWAz,쿠폰도 주고 편리함,8,혜택(할인 및 쿠폰) > 다양한 쿠폰,혜택(할인 및 쿠폰),다양한 쿠폰,,,,MALE,30대,광역시
2060,R_9F32NjaUbTZVWAz,쿠폰도 주고 편리함,8,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,30대,광역시
2061,R_9l9txnsH98g3D64,일단 다른 배달업체보다 빠르고 믿기때문에요,9,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,MALE,40대,수도권
2062,R_4rwujI5nPT6PL2N,간편하고 ,7,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,30대,지방
2063,R_4fCCDqeOqYIuyqE,배달이 용이하고 빨리 온다는 것이 장점입니다.,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,50대 이상,수도권
2064,R_9VwkzVtZPhcmnph,맛잇고 빠르고 친절하고 이벤트쿠폰 있고 좋아요,8,포장/배달 상태 > 음식 품질,포장/배달 상태,음식 품질,,,,FEMALE,30대,지방
2065,R_9VwkzVtZPhcmnph,맛잇고 빠르고 친절하고 이벤트쿠폰 있고 좋아요,8,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,30대,지방
2066,R_9VwkzVtZPhcmnph,맛잇고 빠르고 친절하고 이벤트쿠폰 있고 좋아요,8,기타 > 업주 친절,기타,업주 친절,,,,FEMALE,30대,지방
2067,R_9VwkzVtZPhcmnph,맛잇고 빠르고 친절하고 이벤트쿠폰 있고 좋아요,8,혜택(할인 및 쿠폰) > 이벤트,혜택(할인 및 쿠폰),이벤트,,,,FEMALE,30대,지방
2068,R_9YVNhSAz0UubaoU,배달비가 저렴하고 쿠폰을 많이줍니다,7,배달팁 만족 > 배달팁 적당,배달팁 만족,배달팁 적당,,,,MALE,30대,지방
2069,R_9YVNhSAz0UubaoU,배달비가 저렴하고 쿠폰을 많이줍니다,7,혜택(할인 및 쿠폰) > 다양한 쿠폰,혜택(할인 및 쿠폰),다양한 쿠폰,,,,MALE,30대,지방
2070,R_9g1lWqWEbAkwnkF,치킨 주문하면 자꾸 배달자가 빼먹음,8,포장/배달 상태 > 배달사고/누락,포장/배달 상태,배달사고/누락,,,,MALE,50대 이상,수도권
2071,R_4femVmtjilfxzHa,신속배달과 결재,7,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,40대,수도권
2072,R_4femVmtjilfxzHa,신속배달과 결재,7,앱 사용 편리성 > 결제 편의성,앱 사용 편리성,결제 편의성,,,,FEMALE,40대,수도권
2073,R_4WMKdRfqHRYdAY1,수수료가 많아서 소상공인들을 힘들게 해서,5,기타 > 사회적 기여,기타,사회적 기여,,,,MALE,40대,광역시
2074,R_4PieQWq7eql3fRS,가끔 배달실수가 있어서,8,포장/배달 상태 > 배달사고/누락,포장/배달 상태,배달사고/누락,,,,FEMALE,30대,광역시
2075,R_9JDl0u4j3KedxVf,"배달비가 너무 비싸서, 그닥 추천할 의향이 적음",5,배달팁 > 배달팁 높음,배달팁,배달팁 높음,,,,FEMALE,40대,수도권
2076,R_4DAb1tdCxcLOTqO,여러가지 혜택이나 이벤트가 있어서,7,혜택(할인 및 쿠폰) > 이벤트,혜택(할인 및 쿠폰),이벤트,,,,MALE,30대,수도권
2077,R_4DAb1tdCxcLOTqO,여러가지 혜택이나 이벤트가 있어서,7,혜택(할인 및 쿠폰) > 다양한 혜택,혜택(할인 및 쿠폰),다양한 혜택,,,,MALE,30대,수도권
2078,R_99gKC6QGVGgYoG7,다른 어플들도 있으니까 딱히 강력추천하지는 않음,5,기타 > 차별성 부족/평범함,기타,차별성 부족/평범함,,,,FEMALE,30대,수도권
2079,R_4hlmFjyPhZXmnNT,업체의 다양성,8,가게/메뉴 다양성 > 가게 많음,가게/메뉴 다양성,가게 많음,,,,FEMALE,40대,지방
2080,R_9qgqx2naoqWBHep,배달도 빠르고 할인폭이크기때문에,9,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,MALE,40대,수도권
2081,R_4sgIyzUdhLwSc9d,빠르고 안전하게 배달됨..앱을 통해 배달중 확인되는게 좋음,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,50대 이상,지방
2082,R_4fd371It8Ftuixb,"수수료 정책이 너무 불공정해 보이고
소상공인과 소비자에게 중계하는 것치곤 너무 과하게 징수되는것 같다 소상공인과 소비자 모두에게 이익이 되는것 처럼 말하지만 아닌것 같다",4,기타 > 사회적 기여,기타,사회적 기여,,,,FEMALE,40대,광역시
2083,R_4N4C55G8ZwM1ff0,공유하다보면 뭔가 이득이 되지않을까 생각되어서 그랬어요,5,기타 > 유용성,기타,유용성,,,,MALE,30대,광역시
2084,R_424N5SpCoEHFXnV,편리하지만 배달료가 비싸다는 인식이 있음,5,없음 > 없음,없음,없음,,,,MALE,40대,수도권
2085,R_424N5SpCoEHFXnV,편리하지만 배달료가 비싸다는 인식이 있음,5,배달팁 > 배달팁 높음,배달팁,배달팁 높음,,,,MALE,40대,수도권
2086,R_9lcsh1fdgkrabdi,편리합니다,8,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,50대 이상,지방
2087,R_9gTrlvgJsk4o4ju,빠른 배달 친절함 ,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,MALE,40대,수도권
2088,R_9z6kB5pxs35n4Sy,배달항목들이많습니다.,6,없음 > 없음,없음,없음,,,,FEMALE,30대,광역시
2089,R_4CdWOqRrOoMQgZb,편리하긴 하나 불편한 점이 있다.,5,없음 > 없음,없음,없음,,,,MALE,50대 이상,수도권
2090,R_4CdWOqRrOoMQgZb,편리하긴 하나 불편한 점이 있다.,5,기타 > 기타,기타,기타,,,,MALE,50대 이상,수도권
2091,R_4aXoxtDoYKVblf3,배달이 빠르고 기사님이 친절하십니다,8,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,MALE,40대,지방
2092,R_4aXoxtDoYKVblf3,배달이 빠르고 기사님이 친절하십니다,8,기타 > 라이더 친절,기타,라이더 친절,,,,MALE,40대,지방
2093,R_9oSWzVGG7d69dN6,"최근 주문에서 오배송을 경험하니 배달하시는 분들의 전문성, 책임감의 신뢰도가 낮아졌습니다. ",6,포장/배달 상태 > 배달사고/누락,포장/배달 상태,배달사고/누락,,,,FEMALE,50대 이상,수도권
2094,R_9oSWzVGG7d69dN6,"최근 주문에서 오배송을 경험하니 배달하시는 분들의 전문성, 책임감의 신뢰도가 낮아졌습니다. ",6,기타 > 라이더 전문성,기타,라이더 전문성,,,,FEMALE,50대 이상,수도권
2095,R_9hFpsu10nMoGVxI,배달 간단ㆍ빠름 ㆍ유용,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,30대,지방
2096,R_4ePon9fLNURgkng,"배달이 빨라서 굳이 매장 갈 이유가 없음
다만, 배달비가 쫌.",9,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,MALE,50대 이상,광역시
2097,R_9IFsRLx2GCmygbk,"주문즉시 얼마 안걸려서 배달되고 
모든 면에서 만족합니다 ",10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,50대 이상,광역시
2098,R_4dukIUt6nVR3NAZ,이용자로서는 편리하고 괜찮지만 수수료 문제 등 업체에 강제적으로 시행하는 것들에 대해 부정적 인식이 있음.,7,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,30대,광역시
2099,R_4dukIUt6nVR3NAZ,이용자로서는 편리하고 괜찮지만 수수료 문제 등 업체에 강제적으로 시행하는 것들에 대해 부정적 인식이 있음.,7,기타 > 사회적 기여,기타,사회적 기여,,,,FEMALE,30대,광역시
2100,R_4rfadVQSbEvv2QV,배달 빠르고 진행과정을 알려줘서 좋아요 ,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,50대 이상,지방
2101,R_9jwy9ait2Zzwxxt,빠른배달과 친절,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,MALE,50대 이상,지방
2102,R_97TWGT8xDfjTH8t,"따로 찾아서 주문 안 해도 되고요
빠른 배달요",9,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,50대 이상,광역시
2103,R_4Fi9klAiOsRgTbX,"배달완료시간이 예전보다 단축되었어요 
할인쿠폰을 많이줘요
다양한 매장이 많아져서 선택폭이넓어요",10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,MALE,40대,수도권
2104,R_9Gs2Et7lBWBWv3q,왠만한 메뉴를 편리하게 다 주문할 수 있어서 ,5,없음 > 없음,없음,없음,,,,FEMALE,40대,수도권
2105,R_9Gs2Et7lBWBWv3q,왠만한 메뉴를 편리하게 다 주문할 수 있어서 ,5,앱 사용 편리성 > 결제 편의성,앱 사용 편리성,결제 편의성,,,,FEMALE,40대,수도권
2106,R_9Hpkw70f25BjkOL,앱사용 편하고 비교적 많은 업체등록으로 이용이 편한건 사실이지만 배달 오류 및 가게서비스 불만시 해결 과정이 몹시 불안족 스럽네요,5,없음 > 없음,없음,없음,,,,FEMALE,40대,광역시
2107,R_9Hpkw70f25BjkOL,앱사용 편하고 비교적 많은 업체등록으로 이용이 편한건 사실이지만 배달 오류 및 가게서비스 불만시 해결 과정이 몹시 불안족 스럽네요,5,없음 > 없음,없음,없음,,,,FEMALE,40대,광역시
2108,R_9Hpkw70f25BjkOL,앱사용 편하고 비교적 많은 업체등록으로 이용이 편한건 사실이지만 배달 오류 및 가게서비스 불만시 해결 과정이 몹시 불안족 스럽네요,5,기타 > 고객 서비스 응대,기타,고객 서비스 응대,,,,FEMALE,40대,광역시
2109,R_4j2bwK5vXerTRGp,적당히 사용하기 좋음,7,기타 > 이용빈도 높음/익숙함,기타,이용빈도 높음/익숙함,,,,FEMALE,20대,수도권
2110,R_4X1g1XECPiNFz7b,구매의 편리성과 배달 속도와 위치 알림 서비스가 좋다,10,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,MALE,50대 이상,지방
