No,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_1,Q2,Q10,Q10_10_TEXT,Q11,Q11_10_TEXT,Q12,Q12_10_TEXT,Q60,Q60_6_TEXT,Q13,Q13_4_TEXT,Q14,Q14_5_TEXT,Q13.1,Q15,Q6,Q6_3_TEXT,memberNo,userId,Q_DataPolicyViolations,gender,age_group,rgn_nm,bmclub,is_mfo,order_rank,BAEMIN_ord_cnt,stod_ord_cnt,BAERA_ord_cnt,BAERA_ord_cnt.1,total_ord_cnt
1091,45947.49139,45947.49196,0,,100,48,1,45947.49197,R_9sXCQwTCKoJGaXV,,,,,,,anonymous,KO,1,8,다양한 할인 이벤트,,,7,,,,4,,,,,,,,"1,2,4",,2.00725E+11,,,MALE,30대,수도권,미구독,한그룻 주문경험X,1,2,2,0,0,4
1092,45947.48919,45947.49198,0,,100,241,1,45947.49199,R_9s0FQ1KVAVFBtIy,,,,,,,anonymous,KO,1,1, 음식값 올리고 배달료 업주부담 다슈킹치면서 언젠가 국내에 플랫폼 새로 하나 잘만들면 니네 다망한다,,,,,10,위에 전부,,,,,,,배달료 낮게주니 배차 밀리지 멍청한 코스주니 뺑뺑돌지 음식값 불가 1.2년사이 어느곳이나 오른게 보이는데 업주마진보다 니네가 더번다던데 이용량이 늘겟냐,,"2,5,3",먹깨비,2.00403E+11,,,MALE,20대,수도권,미구독,한그룻 주문경험X,1,2,0,0,0,2
1093,45947.49095,45947.49207,0,,100,97,1,45947.49208,R_9OZqkoeWWEcVlTO,,,,,,,anonymous,KO,1,5,아주 좋지도 아주 나쁘지도 않다,,,,,7,,3,,,,,,,음식이 만원이면 배달팁이 5천원인 경우가 보여서,"1,2",,2.20402E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,3,0,0,0,3
1094,45947.4916,45947.49209,0,,100,42,1,45947.4921,R_4TIbfJ7bwOnmJK5,,,,,,,anonymous,KO,1,6,할인이 별로 없음,,,,,7,,4,,,,,,,타어플이 할인이 더 큼,"2,5",,1.71111E+11,,,MALE,30대,지방,미구독,한그룻 주문경험X,1,1,3,2,0,6
1095,45947.47949,45947.49209,0,,100,1089,1,45947.49211,R_4aOEMfcg7CSfqun,,,,,,,anonymous,KO,1,5,배달 편차가 큼,,,,,9,,,,,,3,,,특정 가게만 주로 주문,"1,2,5",,1.90422E+11,,,MALE,40대,광역시,미구독,한그룻 주문경험X,1,0,2,0,0,2
1096,45947.49147,45947.49212,0,,100,56,1,45947.49212,R_9IttLH0g59klcpg,,,,,,,anonymous,KO,1,4,배달비가 너무 비쌈,,,,,7,,3,,,,,,,배달팁이 5~6천 원인 곳도 많이 봤기 때문에,"1,2,4,5",,1.80605E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,0,2,0,4,7
1097,45947.49096,45947.49213,0,,100,100,1,45947.49214,R_91ziqwPDZAPk4hN,,,,,,,anonymous,KO,1,8,ㅓㅇ솩하고 배달도 빨라서,,,8,,,,,,2,,,,,음식임식으면ㅁ안돼서,1,,2.10721E+11,,,FEMALE,50대 이상,지방,미구독,한그룻 주문경험X,1,1,0,0,0,1
1098,45947.49125,45947.49219,0,,100,81,1,45947.4922,R_9kHxQOPRJoOmUzO,,,,,,,anonymous,KO,1,7,다른 앱보다 저렴한 경우가 많다,,,7,,,,4,,,,,,,결국은 가격이 제일 중요하기 때문에 어떤 쿠폰이 있는지 검색해보고 시키기때문이다,"1,2,4,5",,1.70719E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,0,1,0,0,1
1099,45947.4915,45947.49221,0,,100,60,1,45947.49222,R_9zYgR9ZA4xIRbG0,,,,,,,anonymous,KO,1,7,많은 가게들이 배민에 입점해있어서,,,9,,,,,,,,1,,,,1,,2.20326E+11,,,FEMALE,20대,지방,미구독,한그룻 주문경험X,1,4,0,0,0,4
1100,45947.48904,45947.49223,0,,100,275,1,45947.49224,R_9rVGv8xw43iVEJB,,,,,,,anonymous,KO,1,10,배달시간의 정확성,8,,,,,,,,2,,,,,음식 배달시간이 정확함,1,,2.40616E+11,,,MALE,40대,광역시,구독,한그룻 주문경험X,1,2,18,0,0,20
1101,45947.49152,45947.49225,0,,100,63,1,45947.49226,R_9zItZTW8LRCq5OC,,,,,,,anonymous,KO,1,5,.....,,,,,7,,3,,,,,,,.......,"1,2,4",,1.90921E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,0,3,0,0,3
1102,45947.49053,45947.49228,0,,100,150,1,45947.49229,R_42TJYDrwrkVyN0d,,,,,,,anonymous,KO,1,7,"특히 비올 때는 배민클럽이 평소엔 적용되다가 안되는 가게가 많음, 할인 쿠폰이 예전에 비해 줄었음",,,8,,,,,,2,,,,,도착 예정시간을 보통 잘 지켜 만족함. 다만 음식이 가끔 옆으로 쏠린채(흔들려서가 아닌 음식을 애초에 옆으로 둔 듯함) 올 때까지 있음,"1,5",,2.40404E+11,,,FEMALE,10대,수도권,구독,한그룻 주문경험X,1,0,3,0,0,3
1103,45947.49174,45947.49231,0,,100,49,1,45947.49232,R_4KyagCiKtqViK0B,,,,,,,anonymous,KO,1,7,음식점종류가 다양해서,,,9,,,,,,,,1,,,여러가게가 많음 배달앱중에 메뉴선택지의 폭이 가장 넓은것같음,"1,2,5",,2.50908E+11,,,MALE,30대,수도권,구독,한그룻 주문경험O,1,1,10,1,1,13
1104,45947.48954,45947.49243,0,,100,249,1,45947.49244,R_9w7gDG6jzzosyH8,,,,,,,anonymous,KO,1,5,다른 앱도 있기에,,,,,8,,,,2,,,,,시간이 지켜지지 않으며 이에 대한 대응 부적절,"1,2",,2.31106E+11,,,MALE,30대,수도권,구독,한그룻 주문경험O,1,2,4,0,0,6
1105,45947.49074,45947.49243,0,,100,146,1,45947.49244,R_9rNRTotS425aSe2,,,,,,,anonymous,KO,1,6,다른 배달 업체보다 가격차이를 느껴서~,,,,,7,,4,,,,,,,할인 혜택이 많이 없다 내가 잘 가는 업체들이 쿠폰혜택이 없을때,"1,2,4",,1.91216E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험X,1,0,2,0,0,2
1106,45947.49142,45947.49248,0,,100,90,1,45947.49249,R_9Lp5QH1nPoHNlcw,,,,,,,anonymous,KO,1,5,가격이 비싸져서,,,,,7,,4,,,,,,,가격도비싼데 할인도 없으므로,"2,4",,1.41017E+11,,,FEMALE,40대,광역시,미구독,한그룻 주문경험O,1,1,0,0,0,1
1107,45947.4911,45947.49248,0,,100,118,1,45947.49249,R_9m1tP5K31ZhyBue,,,,,,,anonymous,KO,1,5,비가오거나 할때 갑자기 너무먼 가게라는게 타 배달앱에 비해 자주 노출됨,,,,,8,,,,3,,,,,포장이나 배달상채가 음싣이 흐르거나 한적이 없습니다,"1,2,4",,1.71105E+11,,,MALE,30대,수도권,구독,한그룻 주문경험O,1,0,3,0,0,3
1108,45947.4908,45947.49255,0,,100,151,1,45947.49256,R_4oiIFmZp4xsPp7C,,,,,,,anonymous,KO,1,7,편하게 음식을 시켜먹을수 있어서 편리한데 비싸서 자주 이용하기는 좀 힘들어요....,,,7,,,,3,,,,,,,솔직히 배달팁이 3000원 넘게하는건 좀 심하잖아요....,1,,2.31231E+11,,,FEMALE,10대,수도권,구독,한그룻 주문경험X,1,0,1,0,0,1
1109,45947.49115,45947.49257,0,,100,123,1,45947.49258,R_9Wvgg4DuPwizXrr,,,,,,,anonymous,KO,1,5,배달 제품은 좋은데 가격면에서 너무 높다,,,,,7,,1,,,,,,,가격이 너무높다,"1,2",,2.0103E+11,,,MALE,50대 이상,지방,구독,한그룻 주문경험X,1,1,4,0,0,5
1110,45947.49111,45947.49258,0,,100,126,1,45947.49259,R_9fJqeO63qwPIPXE,,,,,,,anonymous,KO,1,5,그냥그래서,,,,,7,,4,,,,,,,혜택이 별로없다,4,,1.60826E+11,,,FEMALE,20대,지방,미구독,한그룻 주문경험X,1,2,0,0,1,3
1111,45947.4916,45947.49259,0,,100,86,1,45947.4926,R_9nZKh8Ohwvpalqr,,,,,,,anonymous,KO,1,5,무료 배달 플랫폼이 있으니까요,,,,,7,,3,,,,,,,무료 배달 + 1000원 할인 해 주는 플랫폼과 비교 됩니다.,"1,2,5",,1.90515E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험O,1,0,7,2,0,9
1112,45947.49009,45947.4926,0,,100,216,1,45947.49261,R_9E6mvDSkoKrKjfA,,,,,,,anonymous,KO,1,5,매장가격과 배민가격이 다른데가 많음. 그러나 할인쿠폰 제공도 가끔 되고 편리함에 이용,,,,,7,,4,,,,,,,기왕이면 여러 앱을 살펴 보고 할인쿠폰이 많은 곳으로 주문하는데 배민과 다른 어플의 차이점이 크지 않음,"1,2,5",,2.50906E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험O,1,0,1,0,1,2
1113,45947.49198,45947.4926,0,,100,54,1,45947.49262,R_4QVJhz6UG6ncrDC,,,,,,,anonymous,KO,1,10,편하고 간편해요,7,,,,,,2,,,,,,,학생인데 용돈 부족할때 한그릇 주문할때 편해요,"1,2",,2.20509E+11,,,FEMALE,50대 이상,광역시,미구독,한그룻 주문경험O,1,10,9,6,0,25
1114,45947.49228,45947.49271,0,,100,36,1,45947.49272,R_4NgR06jYgnr0ZUZ,,,,,,,anonymous,KO,1,5,그냥 보통이라,,,,,7,,3,,,,,,,,"1,2,4",,1.90406E+11,,,MALE,30대,지방,미구독,한그룻 주문경험X,1,1,4,0,0,5
1115,45947.49207,45947.49274,0,,100,58,1,45947.49275,R_4hT41xkXqYBKzFr,,,,,,,anonymous,KO,1,1,구독 시스템,,,,,7,,6,배달팁 구독료,,,,,,ㅡ,"2,4",,1.50419E+11,,,MALE,30대,수도권,미구독,한그룻 주문경험X,1,0,0,1,0,1
1116,45947.4923,45947.49277,0,,100,40,1,45947.49277,R_4GlnkRcJoFpFHy1,,,,,,,anonymous,KO,1,9,ㄱㅈㄱㅈㄱㅈㄱㅈ,7,,,,,,1,,,,,,,ㅈㄱㅈㄱㅈㄱㅈㄱㅈ,1,,2.1011E+11,,,MALE,30대,지방,구독,한그룻 주문경험X,1,3,7,2,0,12
1117,45947.49041,45947.4928,0,,100,206,1,45947.49281,R_465ZWyH0pZ9lErP,,,,,,,anonymous,KO,1,8,배달 서비스와 음식 맛이 좋아서,,,7,,,,4,,,,,,,할인 쿠폰이 없으면 사용이유가없어서,1,,2.20526E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,0,3,0,0,3
1118,45947.4919,45947.49285,0,,100,81,1,45947.49286,R_4ltmf4JW0Z4gusN,,,,,,,anonymous,KO,1,8,배달비가 비싸서,,,7,,,,3,,,,,,,음식의 가격에 비해 배달비가 부담스럽다,"1,2",,1.80923E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,3,1,0,1,5
1119,45947.49109,45947.49285,0,,100,152,1,45947.49287,R_9MqO1QExdAGZ26t,,,,,,,anonymous,KO,1,6,100%만족하지못해서,,,,,7,,3,,,,,,,배달팁 배달 친절 서비스,"1,2",,2.00224E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,0,2,0,0,2
1120,45947.48896,45947.49286,0,,100,337,1,45947.49287,R_4k9NAx4Y9Bt9X69,,,,,,,anonymous,KO,1,7,편하고 집 주변의 맛집들을 배달로 시켜먹을수 있어 좋음,,,9,,,,,,,,1,,,가게 메뉴를 집에서 편하게 폰으로 보면서 시간의 제약없이 고를수 있음,"1,2",,1.71209E+11,,,FEMALE,20대,지방,미구독,한그룻 주문경험X,1,0,1,1,0,2
1121,45947.49233,45947.49287,0,,100,46,1,45947.49288,R_4MyvwNxgakwrdwI,,,,,,,anonymous,KO,1,10,전 배민 좋음 쿠팡보다 편함,7,,,,,,4,,,,,,,쿠폰 가끔 꽤 줘서,"1,2",,1.81214E+11,,,FEMALE,20대,수도권,구독,한그룻 주문경험X,1,0,4,1,1,6
1122,45947.4912,45947.49288,0,,100,144,1,45947.49289,R_9M04qEJjjIx0TLG,,,,,,,anonymous,KO,1,8,"배달사항도 잘알수있고 쿠폰행사도 해서 좋았어요.
배달업체도 많고 픽업도 가능하니 좋아요",,,7,,,,3,,,,,,,"배달비가 부담스러운데 배달팁무료행사가 자주 있어서 좋아요
","1,2,5",,2.0053E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,0,1,0,0,1
1123,45947.49211,45947.49288,0,,100,67,1,45947.4929,R_423yN9puEKeyJwL,,,,,,,anonymous,KO,1,8,만점을 주기엔 최소주문금액이 킹받아서 2점 뺌,,,9,,,,,,,,1,,,웬만한 집 다 있어서,"1,2,5",,2.11204E+11,,,FEMALE,10대,수도권,미구독,한그룻 주문경험O,1,0,4,0,2,6
1124,45947.49137,45947.49289,0,,100,131,1,45947.4929,R_9U3rkerOzDjN4Eh,,,,,,,anonymous,KO,1,5,음식나오는시간은 뻔한데 기사의픽업도느리고 늦게옴.. 결론은 나와잇는음식이 늦게온다는거임,,,,,8,,,,1,,,,,첫답변과같음,"1,2,4",,1.8071E+11,,,MALE,50대 이상,지방,구독,한그룻 주문경험O,1,0,5,0,2,7
1125,45947.49186,45947.49294,0,,100,92,1,45947.49295,R_4Ou70sZAQLpG3xD,,,,,,,anonymous,KO,1,4,수수료를 너무 많이떼감,,,,,7,,3,,,,,,,,"1,4,5",,2.10721E+11,,,FEMALE,20대,광역시,구독,한그룻 주문경험X,1,1,2,0,0,3
1126,45947.4919,45947.49295,0,,100,91,1,45947.49297,R_4us9h5G5a5TlqqW,,,,,,,anonymous,KO,1,5,객관성이 결여되어 있다. 점수가 높든 상단 노출이 되든 맛이 확실한 보장이 안되다보니 아무래도 알던 프렌차이즈 위주로 먹게된다.,,,,,9,,,,,,4,,,앞서 언급한 객관성의 결여,"1,2",,1.80207E+11,,,MALE,30대,지방,미구독,한그룻 주문경험X,1,0,3,0,0,3
1127,45947.48807,45947.493,0,,100,425,1,45947.493,R_4JUx7v1wBhKGoyK,,,,,,,anonymous,KO,1,8,"배달 신청후 배달까지 실시간 배송등은 좋으나 물론 무료 배달도 많이 있으나, 과한 배달 수수료는 부과하는 가게도 있어 개선 필요",,,8,,,,,,2,,,,,그리고 가게마다 다른데 최소주문금액을 낮출 필요가 있다고 생각,"1,2,4,3",배달의명수,1.9071E+11,,,MALE,50대 이상,지방,구독,한그룻 주문경험X,1,3,3,0,0,6
1128,45947.49212,45947.49302,0,,100,77,1,45947.49303,R_474JxMfmytpLNMR,,,,,,,anonymous,KO,1,5,너무 비싼 배달료,,,,,7,,3,,,,,,,비싼 배달료,"1,2",,1.90419E+11,,,MALE,50대 이상,광역시,미구독,한그룻 주문경험O,1,0,6,0,1,7
1129,45947.49196,45947.49303,0,,100,93,1,45947.49305,R_4NycYXoHQsqw3UR,,,,,,,anonymous,KO,1,5,배달비가 비쌈,,,,,7,,3,,,,,,,배달비가 비쌈,"1,2,5",,1.70623E+11,,,FEMALE,40대,광역시,미구독,한그룻 주문경험X,1,1,2,0,0,3
1130,45947.49208,45947.49307,0,,100,84,1,45947.49307,R_4P7RERxpv3DkLV6,,,,,,,anonymous,KO,1,6,배달시간이 늦을 때가 있다.,,,,,7,,2,,,,,,,최소주문금액 충족이 부담스럽다.,1,,2.20314E+11,,,FEMALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,0,4,0,0,4
1131,45947.48556,45947.49313,0,,100,653,1,45947.49313,R_9tlNI3Tn0s08GO6,,,,,,,anonymous,KO,1,5,보편적임 배민,,,,,7,,2,,,,,,,최소만있음,1,,2.10919E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,0,5,0,0,5
1132,45947.49149,45947.49313,0,,100,141,1,45947.49314,R_9KW3WSKy1dUaXjb,,,,,,,anonymous,KO,1,5,어플은좋은데 혼자 먹기엔 최소주문이 넘비 싸,,,,,8,,,,2,,,,,배민 하면서부터 시간이더 많이걸림,"1,2,4",,1.90222E+11,,,MALE,40대,지방,구독,한그룻 주문경험O,1,2,7,0,0,9
1133,45947.49228,45947.49322,0,,100,81,1,45947.49323,R_4MDJduxTwJM03ix,,,,,,,anonymous,KO,1,10,이벤트할인,7,,,,,,4,,,,,,,가격저렴,"1,2,4",,1.70731E+11,,,FEMALE,50대 이상,광역시,미구독,한그룻 주문경험X,1,1,4,0,0,5
1134,45947.4919,45947.49326,0,,100,118,1,45947.49328,R_4C9ZEGANrhBaviu,,,,,,,anonymous,KO,1,3,쿠폰 적용 안되는 가게 많음.,,,,,7,,4,,,,,,,"타업체보다 쿠폰 혜택이 적음.
","1,2,4",,1.91001E+11,,,FEMALE,40대,광역시,미구독,한그룻 주문경험X,1,0,2,0,0,2
1135,45947.49235,45947.49328,0,,100,79,1,45947.49328,R_4Pcp4x60GnLnCkh,,,,,,,anonymous,KO,1,5,배달이 들쑥날쑥 매장가격이랑 다른것도 불만,,,,,7,,3,,,,,,,추가 요금에 따른 서비스 제공여부 ,5,,2.2073E+11,,,FEMALE,30대,수도권,구독,한그룻 주문경험O,1,0,2,1,6,9
1136,45947.49214,45947.49331,0,,100,100,1,45947.49332,R_4cbI0dLks6bgLqp,,,,,,,anonymous,KO,1,5,배달 요금이 비싸다,,,,,7,,3,,,,,,,이용요금   부담,"1,2,7",,2.30408E+11,,,MALE,50대 이상,지방,미구독,한그룻 주문경험X,1,1,0,0,0,1
1137,45947.49142,45947.49332,0,,100,164,1,45947.49335,R_9KwPAJMkrrTE6EV,,,,,,,anonymous,KO,1,9,이용하기 편리하고 문제가 생겼을 때 조치가 매우 빠르다. 사용자를 항상 우선 생각한다는 느낌이든다.,9,,,,,,,,,,1,,,다른 앱에 비해 다양한 음식점을 이용할 수 있다.,1,,2.00829E+11,,,FEMALE,20대,수도권,구독,한그룻 주문경험O,1,0,17,5,0,22
1138,45947.48353,45947.49344,0,,100,855,1,45947.49345,R_4HcrjCbFsawtJJc,,,,,,,anonymous,KO,1,5,잘못된 배달. 늦은 배달,,,,,8,,,,4,오배송,,,,"배달이 1시간 30분 동안 되지 않아서 점포에 전화 했더니 오배송 되었습니다.
2시간이 지나서 배달을 받았습니다",1,,2.20507E+11,,,MALE,50대 이상,광역시,미구독,한그룻 주문경험X,1,0,1,0,0,1
1139,45947.49287,45947.49347,0,,100,52,1,45947.49349,R_9y4yDGpbWuMwGSa,,,,,,,anonymous,KO,1,5,배달비가 비싸요,,,,,7,,3,,,,,,,,1,,2.0052E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,4,2,0,0,6
1140,45947.49199,45947.49352,0,,100,132,1,45947.49353,R_4YA0Rf74ACeITMJ,,,,,,,anonymous,KO,1,8,가장 대중적이고 큰 플랫폼을 가지고 있어서.,,,9,,,,,,,,4,,,배달의 민족은 타사  음식배달 서비스보다 가맹점수가 많은것으로 알고 있어서.,"1,2",,1.90804E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,1,2,0,0,3
1141,45947.49214,45947.49354,0,,100,121,1,45947.49355,R_4oXiH4yLAUFBWfg,,,,,,,anonymous,KO,1,8,"가장 편리하고 익숙한 어플이여서
음식점도 다른 어플보다 더 많다",,,9,,,,,,,,1,,,"다른 곳에 없는 가게도 있고
또 주문하기도 더 편리하다","1,2",,1.70811E+11,,,FEMALE,30대,수도권,구독,한그룻 주문경험O,1,0,6,3,1,10
1142,45947.47859,45947.49355,0,,100,1293,1,45947.49357,R_97Z1HVcmx0zSCC5,,,,,,,anonymous,KO,1,10,쿠폰이 많고 ui가 편하다,7,,,,,,4,,,,,,,사실이니까,1,,2.10502E+11,,,MALE,20대,수도권,구독,한그룻 주문경험X,1,0,5,0,0,5
1143,45947.49131,45947.49358,0,,100,196,1,45947.4936,R_9EtWARsgh3pJ0qd,,,,,,,anonymous,KO,1,10,입점된 음식점들이 많아서,9,,,,,,,,,,1,,,메뉴가 다양해서 만족,"1,2,4,5",,2.11218E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,0,5,1,0,6
1144,45947.49318,45947.4936,0,,100,35,1,45947.49361,R_9LvQDEh780f9db8,,,,,,,anonymous,KO,1,9,좋아요좋아,9,,,,,,,,,,4,,,별점시스템,"1,2",,2.10417E+11,,,MALE,20대,수도권,구독,한그룻 주문경험O,1,0,7,0,0,7
1145,45947.49205,45947.49363,0,,100,137,1,45947.49364,R_4OowmItifB1IhKg,,,,,,,anonymous,KO,1,10,우선 배달이 빨리오고 제품상태도 양호해서 그렇습니다,8,,,,,,,,3,,,,,배달이 예상하는 시간보다 일찍 오는거 같아서 선택했습니다.,"1,4,5",,2.50206E+11,,,FEMALE,40대,지방,구독,한그룻 주문경험X,1,1,2,0,2,5
1146,45947.49177,45947.49373,0,,100,169,1,45947.49374,R_4Ny6mY1GV9OKzqA,,,,,,,anonymous,KO,1,5,"배달료및 음식 가격이 실제 가서 먹는 실가격이랑 틀림
배달 시키면 더비쌈",,,,,7,,1,,,,,,,"실제 가게서 먹는 가격보다 배달하면 비쌈
최소가격도 비쌈","1,2",,1.80119E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험O,1,1,6,0,0,7
1147,45947.48571,45947.49374,0,,100,693,1,45947.49375,R_91PwBFniXAvkF9L,,,,,,,anonymous,KO,1,10,음식점도 많고 혜택등도 있고 쉽고 편리하게 주문 이용할수 있어서여,9,,,,,,,,,,4,,,매장에서 먹었던것 처럼 배달로도 떨어지지 않고 똑같이 즐길수 있어서여,1,,1.61102E+11,,,MALE,40대,광역시,구독,한그룻 주문경험X,1,0,2,0,0,2
1148,45947.49318,45947.49378,0,,100,52,1,45947.4938,R_9g3e0ZkWBQgwZod,,,,,,,anonymous,KO,1,5,배달팁이 은근 비쌈,,,,,8,,,,2,,,,,시간내에와야 좋음,"1,2",,1.71205E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험O,1,0,3,0,0,3
1149,45947.49251,45947.4938,0,,100,111,1,45947.49381,R_4kXmELUTWH1P317,,,,,,,anonymous,KO,1,7,다양한 음식을 편리하게 추천 받아 먹을 수 있습니다,,,8,,,,,,1,,,,,"주문하고
도착 예정 시간을 알고 있으니
신경 안쓰고 
멈편히 다른 일을 할 수 있어요
",1,,2.10313E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험O,1,0,1,2,0,3
1150,45947.49073,45947.49382,0,,100,267,1,45947.49383,R_9YGCDfFatmRFPy1,,,,,,,anonymous,KO,1,3,"똑같은 메뉴를 주문하는데 누구는 무료? 나는 수수료(배달팁,배달비용,)",,,,,7,,3,,,,,,,"똑같은집, 똑같은메뉴, 똑같은배달지인데,

누구는 무료배달이고? 나는 돈을 내라?

완전무료라면 이해가 되겠지만,

차등하듯?이 추가금이 내고(무료) 안내고(일정비용발생)의 차이는 이해불가","2,5",,1.90502E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,0,2,0,0,2
1151,45947.49314,45947.49383,0,,100,59,1,45947.49384,R_9lSTWGszIXOvUqm,,,,,,,anonymous,KO,1,10,한그릇배달,7,,,,,,6,한그릇,,,,,,한그릇배달 넘 좋아요,1,,1.70214E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험O,1,1,9,0,0,10
1152,45947.4928,45947.49385,0,,100,90,1,45947.49386,R_4yfS5HVI31Al27A,,,,,,,anonymous,KO,1,5,"굳이 추천할 이유는 없는 것 같다
대체 어플이 많다",,,,,7,,4,,,,,,,다른 어플과 비교했을때 체감 가능한 차별점이 있으면 좋을 것 같다,"1,2,4",,1.90623E+11,,,FEMALE,20대,수도권,구독,한그룻 주문경험O,1,1,2,0,0,3
1153,45947.49264,45947.49391,0,,100,109,1,45947.49392,R_4QWIdlCW8GMRUl8,,,,,,,anonymous,KO,1,5,다른 대체할 플랫폼이 많음,,,,,10,할인율을 비교하고 메리트가 없다면 비추천,,,,,,,구독형서비스가 자신에게 더 맞는 맞춤형으로 세팅되어 있을경우 굳이 바꾸려하지않음,,"1,2",,1.41026E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험X,1,0,0,6,0,6
1154,45947.49319,45947.49397,0,,100,67,1,45947.49398,R_9Pt3u3GYQbhtdDz,,,,,,,anonymous,KO,1,6,쿠폰도 많이주고 배달 시키는데 있어 편리함,,,,,9,,,,,,4,,,,1,,2.10918E+11,,,MALE,20대,광역시,미구독,한그룻 주문경험O,1,1,3,0,1,5
1155,45947.49176,45947.49398,0,,100,192,1,45947.494,R_4dRscXbsWBlt6MU,,,,,,,anonymous,KO,1,1,배달 받기까지의 시간이 늘어나도 아무런 대응 없이 마냥 기다려야함,,,,,8,,,,2,,,,,"도착예정 시간이 20분이든 30,40분이든 늘어나도 마냥 기다리고 음식이 식어도 기계적인 답변만 돌아옴",8,,1.80829E+11,,,FEMALE,20대,수도권,구독,한그룻 주문경험X,1,1,3,0,0,4
1156,45947.49264,45947.49398,0,,100,116,1,45947.494,R_9PpsWsxoz1GrSGB,,,,,,,anonymous,KO,1,5,식당가격과 주문가격이 달라 꺼리는 분이 주위에 많음,,,,,7,,1,,,,,,,가게가격과 앱의 가격이 너무 차이남,"1,2,4,5",,1.71227E+11,,,MALE,30대,수도권,구독,한그룻 주문경험X,1,1,2,1,0,4
1157,45947.49231,45947.49399,0,,100,145,1,45947.494,R_4x4KQfJPQ4CiQc9,,,,,,,anonymous,KO,1,10,집근처 맛집들을 손쉽게 찾아볼수 있고 선택의  폭이 넓음,7,,,,,,5,,,,,,,적은 금액의 멤버쉽으로 싸고 맛좋은 음식을 무료배달로 받아볼수 있음,1,,2.4071E+11,,,MALE,50대 이상,수도권,구독,한그룻 주문경험O,1,0,5,1,0,6
1158,45947.48804,45947.49402,0,,100,515,1,45947.49402,R_4rHHZEgmgqT4nUH,,,,,,,anonymous,KO,1,1,배달료가 너무비싸요,,,,,7,,3,,,,,,,이런어풀 생기기전에는배달료도 없고 음식양이나 질적으로 괜찮았는데 지금은 엉망인것 같아서 어지간하면 안시켜 먹게되네요.직접가계 전화해서 주문한 옛날이 그립네요ㅠㅠ,1,,2.41223E+11,,,FEMALE,50대 이상,광역시,미구독,한그룻 주문경험X,1,0,1,0,0,1
1159,45947.49363,45947.49404,0,,100,35,1,45947.49406,R_9uJ33JjgHP1wKGZ,,,,,,,anonymous,KO,1,10,아주좋음요,7,,,,,,3,,,,,,,배달팁므로,"1,2,5,6",,1.80916E+11,,,MALE,20대,광역시,구독,한그룻 주문경험X,1,0,5,0,0,5
